countyfips,num_drug_death_t,year_t,num_drug_death_t_1,num_drug_death_t_2,num_drug_death_t_3,log_num_drug_death_t_1,log_num_drug_death_t_2,log_num_drug_death_t_3,num_drug_crime_t_1,num_drug_crime_state_t_1,is_sup_all_drug_death_t_1,crime_grav_drug_t_1,fent_rt_t_1,num_drug_crime_t_2,num_drug_crime_state_t_2,is_sup_all_drug_death_t_2,crime_grav_drug_t_2,fent_rt_t_2,num_drug_crime_t_3,num_drug_crime_state_t_3,is_sup_all_drug_death_t_3,crime_grav_drug_t_3,fent_rt_t_3,num_primary_care_physicians,poor_fair_health,poor_physical_health_days,adult_smoking,adult_obesity,unemployment,uninsured_adults,high_school_graduation,gini,hmi,Population,is_ruca_1,is_ruca_2,is_ruca_3,is_ruca_4,is_ruca_5,is_ruca_7,is_ruca_8,is_ruca_9,lat,long,is_CT,is_DE,is_KY,is_MA,is_ME,is_NH,is_OH,is_RI,is_TN,is.stateborder,num_drug_death_t_3_x_num_drug_crime_t_3,num_drug_death_t_2_x_num_drug_crime_t_2,num_drug_death_t_1_x_num_drug_crime_t_1,num_drug_death_t_3_x_fent_rt_t_3,num_drug_death_t_2_x_fent_rt_t_2,num_drug_death_t_1_x_fent_rt_t_1,log_num_drug_death_t_3_x_num_drug_crime_t_3,log_num_drug_death_t_2_x_num_drug_crime_t_2,log_num_drug_death_t_1_x_num_drug_crime_t_1,log_num_drug_death_t_3_x_fent_rt_t_3,log_num_drug_death_t_2_x_fent_rt_t_2,log_num_drug_death_t_1_x_fent_rt_t_1
21069,0,2018,0,0,0,0,0,0,0.049650036,0.605375005,1,0.896212964,0.090828895,0.046202117,0.542831495,1,0.880746443,0.043638256,0.03241044,0.525024732,1,0.877144304,0.02045099,0.018867925,0.703878087,0.702346812,0.714599747,0.79245283,0.561904939,0.863385507,0.959535239,0.966355669,0.394188478,0.0267209,0,0,0,0,0,1,0,0,38.368431,-83.706152,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21071,13,2018,13,16,17,2.63905733,2.833213344,2.890371758,0.097920905,0.605375005,0,0.820669922,0.090828895,0.111022998,0.542831495,0,0.805117423,0.043638256,0.066889632,0.525024732,0,0.795351727,0.02045099,0.055031447,0.935001612,0.911927649,0.772998245,0.955974843,0.822236124,0.772354803,0.908712286,0.981224934,0.189168559,0.075154234,0,0,0,0,0,1,0,0,37.558283,-82.740337,0,0,1,0,0,0,0,0,0,0,1.137123746,1.776367962,1.272971762,0.347666832,0.698212095,1.18077564,0.193335904,0.314551838,0.258418881,0.059110964,0.123636489,0.239702662
21073,17,2018,25,17,12,3.258096538,2.890371758,2.564949357,0.272385615,0.605375005,0,0.99542008,0.090828895,0.249629349,0.542831495,0,0.983788288,0.043638256,0.22825225,0.525024732,0,0.979760224,0.02045099,0.047169811,0.481523824,0.561893068,0.582836283,0.701257862,0.325655888,0.63067258,0.764056819,0.404611567,0.581531495,0.104038419,0,0,0,1,0,0,0,0,38.234919,-84.868786,0,0,1,0,0,0,0,0,0,0,2.739026997,4.243698928,6.809640382,0.245411881,0.741850351,2.270722384,0.585455461,0.721521619,0.88745863,0.052455754,0.126130783,0.295929309
21075,0,2018,0,0,0,0,0,0,0.04137503,0.605375005,1,0.742304626,0.090828895,0.031031273,0.542831495,1,0.734391298,0.043638256,0.02344585,0.525024732,1,0.725534554,0.02045099,0.01572327,0.885380238,0.853343944,0.745899881,0.757861635,0.709603495,0.69071621,0.858111063,0.837286254,0.170784581,0.008808733,0,0,0,0,0,0,0,1,36.55262,-89.187723,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21077,0,2018,0,0,0,0,0,0,0.013102093,0.605375005,1,0.983935751,0.090828895,0.003447919,0.542831495,1,0.973327805,0.043638256,0.031031273,0.525024732,1,0.965046943,0.02045099,0.007075472,0.624431981,0.763980255,0.740005171,0.674528302,0.448587876,0.805112247,0.917691405,0.307437774,0.513825748,0.014123372,1,0,0,0,0,0,0,0,38.760184,-84.862114,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21079,0,2018,0,0,0,0,0,0,0.066200048,0.605375005,1,0.987776717,0.090828895,0.064131297,0.542831495,1,0.978735295,0.043638256,0.035168776,0.525024732,1,0.971296086,0.02045099,0.011792453,0.603150308,0.687538928,0.605173449,0.75,0.450595636,0.790077091,0.900222564,0.581995623,0.494361872,0.032788422,0,0,0,0,0,0,0,0,37.630162,-84.545856,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21081,11,2018,10,16,0,2.397895273,2.833213344,0,0.051718788,0.605375005,0,0.983991038,0.090828895,0.077922973,0.542831495,0,0.970015603,0.043638256,0.039995862,0.525024732,1,0.965576296,0.02045099,0.030660377,0.643011825,0.653778605,0.620974453,0.823899371,0.41252298,0.679208432,0.878136033,0.409637797,0.51984875,0.04900194,1,0,0,0,0,0,0,0,38.64921,-84.625946,0,0,1,0,0,0,0,0,0,0,0,1.246767576,0.517187877,0,0.698212095,0.908288954,0,0.220772408,0.124016237,0,0.123636489,0.217798179
21083,0,2018,0,0,0,0,0,0,0.16894804,0.605375005,1,0.842183029,0.090828895,0.195152226,0.542831495,1,0.833206006,0.043638256,0.193773058,0.525024732,1,0.825165063,0.02045099,0.037735849,0.61823811,0.620312945,0.483854235,0.558176101,0.529941359,0.851496062,0.928076312,0.719588687,0.370173603,0.075575132,0,0,0,0,0,1,0,0,36.723344,-88.649897,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21085,0,2018,11,12,0,2.48490665,2.564949357,0,0.057235458,0.605375005,0,0.924238734,0.090828895,0.047581285,0.542831495,0,0.910656723,0.043638256,0.038616695,0.525024732,1,0.90810982,0.02045099,0.04009434,0.717759934,0.715863623,0.725494426,0.831761006,0.619721789,0.821772558,0.907963848,0.778228044,0.308625846,0.051941053,0,0,0,0,0,0,0,0,37.458577,-86.344011,0,0,1,0,0,0,0,0,0,0,0,0.570975416,0.629590042,0,0.523659071,0.999117849,0,0.122043586,0.142224771,0,0.111929917,0.225701326
21087,0,2018,0,0,0,0,0,0,0.013102093,0.605375005,1,0.926928386,0.090828895,0.008275006,0.542831495,1,0.910563838,0.043638256,0.015860428,0.525024732,1,0.90636462,0.02045099,0,0.678925195,0.701222574,0.670830504,0.779874214,0.440025937,0.840363778,0.963940604,0.872605996,0.280812045,0.019224335,0,0,0,0,0,0,1,0,37.269637,-85.561403,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21089,17,2018,16,0,11,2.833213344,0,2.48490665,0.033100024,0.605375005,0,0.829677267,0.090828895,0.025514602,0.542831495,1,0.802780221,0.043638256,0.01792918,0.525024732,0,0.807588834,0.02045099,0.061320755,0.667958033,0.707476682,0.503800481,0.970125786,0.575247435,0.686232595,0.950805277,0.714771882,0.473156018,0.072531333,0,1,0,0,0,0,0,0,38.563596,-82.933833,0,0,1,0,0,0,0,0,0,0,0.197220977,0,0.529600386,0.224960891,0,1.453262326,0.044552338,0,0.09377943,0.050818801,0,0.257337638
21091,0,2018,0,0,0,0,0,0,0.006895838,0.605375005,1,0.927435866,0.090828895,0.011722925,0.542831495,1,0.916586051,0.043638256,0.003447919,0.525024732,1,0.915082699,0.02045099,0,0.538722515,0.554441632,0.490741908,0.743710692,0.380907973,0.537233425,0.966069039,0.328799254,0.601863145,0.014325575,0,0,1,0,0,0,0,0,37.843389,-86.792773,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21093,19,2018,20,26,0,3.044522438,3.295836866,0,0.676481743,0.605375005,0,0.953173644,0.090828895,0.615108782,0.542831495,0,0.941911548,0.043638256,0.634417129,0.525024732,1,0.939798078,0.02045099,0.163522013,0.557374801,0.588771026,0.52266088,0.65408805,0.398611565,0.605734339,0.881521225,0.49215175,0.570513964,0.226224908,0,0,1,0,0,0,0,0,37.695836,-85.963183,0,0,1,0,0,0,0,0,0,1,0,15.99282833,13.52963487,0,1.134594655,1.816577907,0,2.0272982,2.059563846,0,0.143824573,0.27653061
21095,0,2018,10,0,0,2.397895273,0,0,0.162741785,0.605375005,0,0.791161691,0.090828895,0.119987587,0.542831495,1,0.794352311,0.043638256,0.161362618,0.525024732,1,0.785141551,0.02045099,0.031446541,0.925044871,0.912171128,0.822693144,0.841194969,0.968730579,0.804710101,0.84468959,0.878543231,0.082824319,0.053963799,0,0,0,0,0,1,0,0,36.859223,-83.221497,0,0,1,0,0,0,0,0,0,1,0,0,1.627417853,0,0,0.908288954,0,0,0.390237758,0,0,0.217798179
21097,0,2018,10,25,0,2.397895273,3.258096538,0,0.031031273,0.605375005,0,0.967024817,0.090828895,0.033789608,0.542831495,0,0.955173783,0.043638256,0.031031273,0.525024732,1,0.947882348,0.02045099,0.022798742,0.545710168,0.615572763,0.675874429,0.536163522,0.375743415,0.70312228,0.858170904,0.752678039,0.519083822,0.035755498,0,0,0,0,0,0,0,0,38.443489,-84.332796,0,0,1,0,0,0,0,0,0,0,0,0.844740199,0.310312726,0,1.090956399,0.908288954,0,0.110089805,0.074409742,0,0.142177651,0.217798179
21099,0,2018,0,0,0,0,0,0,0.025514602,0.605375005,1,0.936412219,0.090828895,0.015170844,0.542831495,1,0.918650021,0.043638256,0.010343758,0.525024732,1,0.916151195,0.02045099,0.018867925,0.76533344,0.783181677,0.727482729,0.806603774,0.407262574,0.864294829,0.996596078,0.778856323,0.282695438,0.035503103,0,0,0,0,0,0,1,0,37.313856,-85.881995,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21101,0,2018,0,0,0,0,0,0,0.184808468,0.605375005,1,0.843241607,0.090828895,0.195152226,0.542831495,1,0.835370207,0.043638256,0.215150157,0.525024732,1,0.83539474,0.02045099,0.053459119,0.564259924,0.631587645,0.580889549,0.683962264,0.390156297,0.599537182,0.879927753,0.675399742,0.479834673,0.094837469,0,1,0,0,0,0,0,0,37.792542,-87.572577,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21103,0,2018,0,0,0,0,0,0,0.019997931,0.605375005,1,0.993181004,0.090828895,0.014481261,0.542831495,1,0.984786259,0.043638256,0.012412509,0.525024732,1,0.981723257,0.02045099,0.012578616,0.519165541,0.61626035,0.644853722,0.666666667,0.402484074,0.699272063,0.89911898,0.464507482,0.544461425,0.02948434,1,0,0,0,0,0,0,0,38.451561,-85.120079,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21105,0,2018,0,0,0,0,0,0,0.019997931,0.605375005,1,0.824457379,0.090828895,0.00896459,0.542831495,1,0.822762432,0.043638256,0.00896459,0.525024732,1,0.813438589,0.02045099,0.002358491,0.623240942,0.685660841,0.625408349,0.790880503,0.443690404,0.732248878,0.692279933,0.206703735,0.360325962,0.00533113,0,0,0,0,0,0,0,1,36.675916,-88.97202,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21107,0,2018,13,10,0,2.63905733,2.397895273,0,0.370996104,0.605375005,0,0.860462274,0.090828895,0.344791918,0.542831495,0,0.85678689,0.043638256,0.328241906,0.525024732,1,0.850032172,0.02045099,0.124213836,0.578245332,0.631761758,0.521026569,0.831761006,0.430529346,0.654330973,0.858265688,0.600843988,0.431727789,0.094181385,0,0,0,0,1,0,0,0,37.31107,-87.542196,0,0,1,0,0,0,0,0,0,0,0,3.447919181,4.82294935,0,0.43638256,1.18077564,0,0.82677491,0.979079987,0,0.104639968,0.239702662
21109,0,2018,0,0,0,0,0,0,0.029652105,0.605375005,1,0.906368018,0.090828895,0.039306279,0.542831495,1,0.895509419,0.043638256,0.014481261,0.525024732,1,0.886987698,0.02045099,0.003930818,0.928908421,0.896849828,0.845225283,0.971698113,0.834771807,0.828489449,0.846214548,0.712049341,0.174345673,0.024255028,0,0,0,0,0,0,0,1,37.40332,-84.020686,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21111,284,2018,361,327,213,5.891644212,5.793013608,5.365976015,1,0.605375005,0,0.893963762,0.090828895,1,0.542831495,0,0.881806666,0.043638256,1,0.525024732,0,0.876861238,0.02045099,1,0.501784409,0.526503312,0.547198751,0.646226415,0.404222694,0.652204749,0.694623829,0.873307574,0.595358046,1,1,0,0,0,0,0,0,0,38.189533,-85.657624,0,0,1,0,0,0,0,0,0,1,213,327,361,4.356060895,14.2697097,32.78923122,5.365976015,5.793013608,5.891644212,0.109739522,0.252797011,0.535131536
21113,18,2018,30,16,14,3.433987204,2.833213344,2.708050201,0.226183498,0.605375005,0,1,0.090828895,0.239975175,0.542831495,0,1,0.043638256,0.200668896,0.525024732,0,1,0.02045099,0.092767296,0.510927485,0.596074326,0.60476175,0.633647799,0.331133331,0.722842826,0.784647206,0.884826019,0.619051522,0.108536358,0,1,0,0,0,0,0,0,37.873291,-84.58396,0,0,1,0,0,0,0,0,0,0,2.809364548,3.8396028,6.785504948,0.286313862,0.698212095,2.724866861,0.543421445,0.679900868,0.776711239,0.055382308,0.123636489,0.311905264
21115,0,2018,0,0,0,0,0,0,0.055856291,0.605375005,1,0.828601876,0.090828895,0.045512533,0.542831495,1,0.805636104,0.043638256,0.076543806,0.525024732,1,0.794495762,0.02045099,0.041666667,0.784037658,0.833978069,0.667459977,0.970125786,0.685533708,0.724491229,0.978564824,0.758960827,0.280182104,0.044759264,0,0,0,0,0,1,0,0,37.84926,-82.830639,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21117,96,2018,124,86,114,4.828313737,4.465908119,4.744932128,1,0.605375005,0,1,0.090828895,0.85922146,0.542831495,0,1,0.043638256,0.798538082,0.525024732,0,1,0.02045099,0.307389937,0.429947234,0.529965759,0.571702674,0.496855346,0.34739785,0.559226501,0.882583087,0.634980471,0.696971304,0.350651404,1,0,0,0,0,0,0,0,38.930477,-84.533492,0,0,1,0,0,0,0,0,0,1,91.03334138,73.89304555,124,2.331412873,3.752890012,11.26278302,3.789009002,3.837204093,4.828313737,0.09703856,0.194884442,0.438550403
21119,0,2018,0,0,0,0,0,0,0.000689584,0.605375005,1,0.830097096,0.090828895,0.002068752,0.542831495,1,0.835281402,0.043638256,0.001379168,0.525024732,1,0.812095305,0.02045099,0.014150943,0.875419013,0.856996021,0.753376754,1,0.867393289,0.726543751,0.875800884,0.815296495,0.167879141,0.028827539,0,0,0,0,0,0,0,1,37.354703,-82.949138,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21121,0,2018,14,10,19,2.708050201,2.397895273,2.995732274,0.124125091,0.605375005,0,0.895183518,0.090828895,0.092404234,0.542831495,0,0.893603225,0.043638256,0.110333414,0.525024732,0,0.891877662,0.02045099,0.019654088,0.936942228,0.921783873,0.806389925,0.878930818,0.759338845,0.813777945,0.862230824,0.899412559,0.122137748,0.063328232,0,0,0,0,0,1,0,0,36.887476,-83.85563,0,0,1,0,0,0,0,0,0,0,2.096334862,0.92404234,1.737751267,0.388568812,0.43638256,1.271604535,0.330529369,0.221575676,0.336136976,0.061265691,0.104639968,0.245969208
21123,0,2018,0,0,0,0,0,0,0.070337551,0.605375005,1,0.970423013,0.090828895,0.037927111,0.542831495,1,0.958744596,0.043638256,0.00896459,0.525024732,1,0.958556335,0.02045099,0.002358491,0.621826514,0.610517752,0.629012515,0.643081761,0.408821239,0.766005649,1,0.522099708,0.414070171,0.025969451,0,0,1,0,0,0,0,0,37.545518,-85.697209,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21125,14,2018,13,0,13,2.63905733,0,2.63905733,0.191014723,0.605375005,0,0.873964526,0.090828895,0.128262594,0.542831495,1,0.868328617,0.043638256,0.108264662,0.525024732,0,0.87185038,0.02045099,0.064465409,0.739843386,0.783092703,0.652680849,0.814465409,0.533687042,0.785683112,0.749903211,0.742416151,0.32329446,0.124902605,0,0,0,0,1,0,0,0,37.113268,-84.119395,0,0,1,0,0,0,0,0,0,0,1.40744061,0,2.483191394,0.265862872,0,1.18077564,0.285716651,0,0.504098804,0.053971335,0,0.239702662
21127,0,2018,0,0,0,0,0,0,0.040685446,0.605375005,1,0.830764913,0.090828895,0.019308347,0.542831495,1,0.806175677,0.043638256,0.031720856,0.525024732,1,0.814852202,0.02045099,0.016509434,0.772801579,0.764797452,0.750447082,0.995283019,0.745114443,0.728830772,0.963910414,0.846919863,0.212829895,0.029400447,0,0,0,0,0,0,0,0,38.074459,-82.738305,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21129,0,2018,0,0,0,0,0,0,0.013102093,0.605375005,1,0.888701834,0.090828895,0.005516671,0.542831495,1,0.884718212,0.043638256,0.008275006,0.525024732,1,0.869920238,0.02045099,0.004716981,0.911672511,0.890320052,0.824968096,0.614779874,0.776318415,0.724679047,0.902408562,0.946533472,0.090390033,0.009735855,0,0,0,0,0,0,0,1,37.605383,-83.718497,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21131,0,2018,0,0,0,0,0,0,0,0.605375005,1,0.86258941,0.090828895,0.000689584,0.542831495,1,0.866212455,0.043638256,0,0.525024732,1,0.856568657,0.02045099,0.003930818,0.869076668,0.864134192,0.780842279,0.982704403,0.942822477,0.754335506,1,0.948701034,0.135237939,0.018111501,0,0,0,0,0,0,0,1,37.087846,-83.388616,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21133,0,2018,0,0,0,0,0,0,0.009654174,0.605375005,1,0.789238559,0.090828895,0.011722925,0.542831495,1,0.792315889,0.043638256,0.005516671,0.525024732,1,0.778862163,0.02045099,0.038522013,0.822371341,0.810544051,0.695370866,0.954402516,0.943214152,0.707527086,0.9190982,0.757913695,0.176299775,0.044392144,0,0,0,0,0,0,0,1,37.118503,-82.861175,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21135,0,2018,0,0,0,0,0,0,0.062752129,0.605375005,1,0.846852245,0.090828895,0.010343758,0.542831495,1,0.832682987,0.043638256,0.006895838,0.525024732,1,0.827301599,0.02045099,0.009433962,0.886646405,0.82535032,0.842784144,0.926100629,0.764115737,0.827169801,0.996887084,0.876448968,0.232538033,0.024478742,0,0,0,0,0,0,1,0,38.532051,-83.373303,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21137,0,2018,0,10,0,0,2.397895273,0,0.024825018,0.605375005,1,0.951534795,0.090828895,0.014481261,0.542831495,0,0.940533934,0.043638256,0.01792918,0.525024732,1,0.934479756,0.02045099,0.022798742,0.799069443,0.817350394,0.754342282,0.577044025,0.646189762,0.840923037,0.911324909,0.656132525,0.301510089,0.048017456,0,0,0,0,0,1,0,0,37.457257,-84.658074,0,0,1,0,0,0,0,0,0,0,0,0.144812606,0,0,0.43638256,0,0,0.034724546,0,0,0.104639968,0
21139,0,2018,0,0,0,0,0,0,0.011722925,0.605375005,1,0.860392202,0.090828895,0.012412509,0.542831495,1,0.854285274,0.043638256,0.016550012,0.525024732,1,0.847308716,0.02045099,0.010220126,0.558764941,0.739823948,0.635124919,0.602201258,0.570003086,0.713309826,0.987642036,0.690059582,0.441086904,0.015437691,0,0,0,0,0,0,0,1,37.209517,-88.363426,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21141,0,2018,0,0,0,0,0,0,0.184118884,0.605375005,1,0.870500286,0.090828895,0.131710513,0.542831495,1,0.855505875,0.043638256,0.15998345,0.525024732,1,0.847414225,0.02045099,0.022012579,0.674931262,0.64713639,0.648609327,0.838050314,0.358529422,0.800171417,0.888158498,0.553932502,0.44583717,0.05323171,0,0,0,0,0,0,0,0,36.859829,-86.881436,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21143,0,2018,0,0,0,0,0,0,0.018618764,0.605375005,1,0.874165233,0.090828895,0.020687515,0.542831495,1,0.87001134,0.043638256,0.006895838,0.525024732,1,0.865042176,0.02045099,0.007075472,0.596386444,0.487338197,0.394315014,0.679245283,0.457072298,0.663392069,0.998447936,0.667232118,0.460750047,0.013001934,0,0,0,0,0,0,0,1,37.023976,-88.083391,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21145,11,2018,0,12,0,0,2.564949357,0,0.510292039,0.605375005,1,0.785482365,0.090828895,0.455814916,0.542831495,0,0.786760698,0.043638256,0.412371134,0.525024732,1,0.779452928,0.02045099,0.134433962,0.52532978,0.553598139,0.512111522,0.671383648,0.467707225,0.607212655,0.857922053,1,0.472577501,0.135691779,0,0,0,0,1,0,0,0,37.053688,-88.712378,0,0,1,0,0,0,0,0,0,1,0,5.469778988,0,0,0.523659071,0,0,1.169142175,0,0,0.111929917,0
21147,0,2018,0,0,0,0,0,0,0.026204186,0.605375005,1,0.838815581,0.090828895,0.005516671,0.542831495,1,0.831410557,0.043638256,0.010343758,0.525024732,1,0.840973527,0.02045099,0.011792453,1,0.986639255,0.995082994,0.754716981,0.801003716,0.849020772,0.908188356,0.905978073,0.084662717,0.033363481,0,0,0,0,0,0,0,1,36.731136,-84.491052,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21149,0,2018,0,0,0,0,0,0,0.02344585,0.605375005,1,0.938227903,0.090828895,0.014481261,0.542831495,1,0.930451867,0.043638256,0.015860428,0.525024732,1,0.927881291,0.02045099,0.003144654,0.585094564,0.628965316,0.587505405,0.803459119,0.422259299,0.701853427,0.843160707,0.409428371,0.428372391,0.015677179,0,0,1,0,0,0,0,0,37.530575,-87.262931,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21151,47,2018,44,26,28,3.80666249,3.295836866,3.36729583,0.508223287,0.605375005,0,0.968727892,0.090828895,0.567527497,0.542831495,0,0.952145707,0.043638256,0.508912871,0.525024732,0,0.945188767,0.02045099,0.133647799,0.576536717,0.624912877,0.565308872,0.575471698,0.327926388,0.668276996,0.927155376,0.695504665,0.494541855,0.188058032,0,0,0,1,0,0,0,0,37.723528,-84.277008,0,0,1,0,0,0,0,0,0,0,14.24956039,14.75571493,22.36182464,0.572627723,1.134594655,3.996471395,1.713660189,1.870478048,1.934634524,0.068864534,0.143824573,0.345754949
21153,0,2018,0,0,0,0,0,0,0.014481261,0.605375005,1,0.838284434,0.090828895,0.002758335,0.542831495,1,0.827588628,0.043638256,0.004137503,0.525024732,1,0.821507726,0.02045099,0.010220126,0.868636155,0.86458178,0.826081968,0.732704403,1,0.852376975,0.950361728,0.810479691,0.137552006,0.022734204,0,0,0,0,0,0,0,1,37.698954,-83.069716,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21155,0,2018,0,0,0,0,0,0,0.073095887,0.605375005,1,0.953469689,0.090828895,0.062062545,0.542831495,1,0.940404576,0.043638256,0.044133366,0.525024732,1,0.935950857,0.02045099,0.020440252,0.617467502,0.691385019,0.601734765,0.683962264,0.404430805,0.670986644,0.932263363,0.710583357,0.404653203,0.037028229,0,0,0,0,0,1,0,0,37.552247,-85.269242,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21157,0,2018,0,10,0,0,2.397895273,0,0.11860842,0.605375005,1,0.867179401,0.090828895,0.126193842,0.542831495,0,0.862422447,0.043638256,0.1365376,0.525024732,1,0.852910234,0.02045099,0.033018868,0.500576906,0.568513733,0.493156752,0.735849057,0.479687222,0.609467457,0.923256412,0.535293563,0.54719331,0.062757475,0,0,0,0,0,1,0,0,36.882017,-88.332752,0,0,1,0,0,0,0,0,0,0,0,1.26193842,0,0,0.43638256,0,0,0.302599617,0,0,0.104639968,0
21159,0,2018,0,0,10,0,0,2.397895273,0.053787539,0.605375005,1,0.80546999,0.090828895,0.012412509,0.542831495,1,0.795504984,0.043638256,0.006895838,0.525024732,0,0.789017611,0.02045099,0.009433962,0.949944046,0.901461597,0.883764706,0.977987421,0.756903091,0.694094532,0.923143842,0.772782961,0.151963502,0.02110726,0,0,0,0,0,0,0,1,37.796774,-82.506623,0,0,1,0,0,0,0,0,0,1,0.068958384,0,0,0.204509901,0,0,0.016535498,0,0,0.049039333,0,0
21161,0,2018,11,11,0,2.48490665,2.48490665,0,0.097920905,0.605375005,0,0.882777446,0.090828895,0.10067924,0.542831495,0,0.868081585,0.043638256,0.113781333,0.525024732,1,0.858216297,0.02045099,0.035377358,0.570432973,0.606090266,0.611805204,0.663522013,0.5385812,0.670516759,0.891821333,1,0.390608101,0.03236609,0,0,0,0,0,0,0,0,38.594068,-83.828052,0,0,1,0,0,0,0,0,0,1,0,1.107471641,1.077129952,0,0.480020816,0.999117849,0,0.250178513,0.243324307,0,0.108436992,0.225701326
21163,0,2018,0,10,0,0,2.397895273,0,0.064131297,0.605375005,1,0.976082994,0.090828895,0.051029204,0.542831495,0,0.967556411,0.043638256,0.046202117,0.525024732,1,0.968078932,0.02045099,0.017295597,0.557006572,0.683897785,0.748489121,0.842767296,0.483284823,0.690259461,0.94507108,0.471627975,0.618897251,0.055842422,0,0,1,0,0,0,0,0,37.967476,-86.200863,0,0,1,0,0,0,0,0,0,1,0,0.510292039,0,0,0.43638256,0,0,0.122362687,0,0,0.104639968,0
21165,0,2018,0,0,0,0,0,0,0.008275006,0.605375005,1,0.898589905,0.090828895,0.002758335,0.542831495,1,0.887348954,0.043638256,0.002068752,0.525024732,1,0.878385288,0.02045099,0.004716981,0.836748409,0.842771492,0.785979614,0.696540881,0.789062036,0.855799847,0.941407573,0.469743139,0.250902727,0.009247557,0,0,0,0,0,0,0,1,37.950715,-83.597345,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21167,0,2018,0,10,0,0,2.397895273,0,0.130331345,0.605375005,1,0.993456268,0.090828895,0.080681309,0.542831495,0,0.982487509,0.043638256,0.051718788,0.525024732,1,0.974953353,0.02045099,0.012578616,0.516908118,0.624088155,0.54029555,0.73427673,0.420934946,0.642539947,0.975480386,0.586812427,0.510444638,0.041645913,0,0,0,0,0,0,0,0,37.812085,-84.879695,0,0,1,0,0,0,0,0,0,0,0,0.806813088,0,0,0.43638256,0,0,0.193465329,0,0,0.104639968,0
21169,0,2018,0,0,0,0,0,0,0.015860428,0.605375005,1,0.915229637,0.090828895,0.015860428,0.542831495,1,0.888681961,0.043638256,0.002758335,0.525024732,1,0.887206977,0.02045099,0.002358491,0.82785896,0.826498046,0.75333257,0.748427673,0.437531072,0.834511911,0.873676693,0.602728824,0.217008072,0.01700082,0,0,0,0,0,0,0,1,36.990394,-85.629554,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21171,0,2018,0,0,0,0,0,0,0.01792918,0.605375005,1,0.848778813,0.090828895,0.004827087,0.542831495,1,0.815426912,0.043638256,0.005516671,0.525024732,1,0.807707829,0.02045099,0.01336478,0.682010102,0.716907718,0.638429872,0.655660377,0.353219396,0.856076031,0.989721912,0.871349438,0.205379885,0.018348839,0,0,0,0,0,0,1,0,36.714077,-85.713508,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
